"Cortex1"	"Cortex2"	"Cortex3"	"PD1"	"PD2"	"PD3"	"PD4"	"TRK1"	"TRK2"	"TRK3"	"MM.turquoise"	"MM.blue"	"MM.yellow"	"MM.black"	"MM.green"	"group"
"911"	337317.55	352686.84	343679.26	272232.58	277569.78	261966.29	265919.33	202505.85	213695.78	207489.36	0.95033727111769	-0.913549114217692	-0.845283692797406	0.104997880752834	-0.591114435671678	"turquoise"
"912"	24574.53	28179.89	21629.05	16829.87	16879.4	15105.49	13266.72	21369.02	14597.26	15286.79	0.768600343749428	-0.662974903649792	-0.270939975970203	-0.428567672159473	-0.76342913523895	"turquoise"
"913"	111861.76	114164.03	103873.97	58923.91	63547.48	63233.93	67804.7	60099.8	58956.2	61771.27	0.975667501076004	-0.914528946872344	-0.577428601557499	-0.332918865241674	-0.871599906300271	"turquoise"
"914"	1286820.64	1224492.55	1220101.31	647821.69	578570.21	595753.72	774647.03	589729.39	487780.08	654214.2	0.979477770256718	-0.947943242890902	-0.623787565222888	-0.300073562085967	-0.853507587978026	"turquoise"
"915"	458048.04	420680.97	403899.63	231614.02	179732.76	205389	286468.87	204605.58	166905.95	225134.72	0.959860445294226	-0.934940334612627	-0.619155587230404	-0.297633800907342	-0.838049625575514	"turquoise"
"916"	1225140.37	1107206.86	1187371.16	551284.1	476162.95	559990.39	779795.4	518903.93	442051.94	578755.77	0.964487975260679	-0.933959980933754	-0.621285815356016	-0.299594098841872	-0.844067870832109	"turquoise"
"917"	89941.31	91256.67	102821.15	81200.5	91819.2	83936.24	100351.76	50188.28	62528.34	79514.73	0.663840303513604	-0.762836700852875	-0.917206434886294	0.417153992288679	-0.227754976936445	"turquoise"
"918"	340068.53	315310.12	319379.35	195105.26	200238.52	198513.28	237229.99	221276.17	223804.39	230733.2	0.915414845314733	-0.852549774287015	-0.418199273073289	-0.526165642949264	-0.95291347340947	"turquoise"
"919"	357542.29	384550.5	350456.34	193573.15	241759.56	179946.72	187934.84	153637.88	145502.48	183846.4	0.981809654304749	-0.941551762783765	-0.683765149395565	-0.172419863121362	-0.7805355292473	"turquoise"
"920"	477554.11	468264.72	483857.57	420416.63	410568.01	460954.57	443739.55	277236.28	260496.51	401591.14	0.737458813438261	-0.847829184059204	-0.948044245948533	0.411446370303199	-0.252406926528877	"turquoise"
"921"	3791948.69	3517620.82	3220892.28	1192749.96	1237560.03	968099.87	1605043.29	1136428.47	1175839.31	1203690.32	0.969678442319094	-0.906777094404703	-0.555428497034147	-0.370100047429227	-0.893743482209752	"turquoise"
"922"	3950376.74	3612818.21	3647605.79	1307552.42	1489922.98	1388762.89	1642871.68	1444357.45	1458278.2	1662293.54	0.965675182182308	-0.904435093670622	-0.522048912150725	-0.408721159526963	-0.912099508686785	"turquoise"
"923"	412139.92	367883.89	351757.88	202875.71	220284.34	164195.12	220152.93	148796.69	162796.35	171540.92	0.984154895272212	-0.93716832221232	-0.675312581181547	-0.213673564438914	-0.810355520175009	"turquoise"
"924"	1332844.96	1290200.29	1269318.05	694208.95	751556.95	620166.46	856449.41	1158905.96	1093901.97	989687.28	0.614773863951017	-0.494374343306434	0.0921826768382092	-0.86455178593589	-0.95134972651046	"turquoise"
"925"	486960.22	438695.01	480596.87	276128.59	282900.57	273490.98	336475.5	233799.26	227429.14	284600.55	0.983219664114501	-0.966842786808887	-0.701013993168857	-0.208041775024491	-0.804920910279005	"turquoise"
"926"	666468.74	742456.69	754884	386098.52	505728.36	449914.7	465183.73	268990.02	327016.02	420734.8	0.964166319265717	-0.955161061235783	-0.768861465085067	-0.0644679748044663	-0.711131395613716	"turquoise"
"927"	116307.2	134210.31	103336.41	36216.85	48591.93	35542.29	38412.98	36445.04	37684.92	33324.26	0.955982918322866	-0.877819401885011	-0.544174240420748	-0.330905850307252	-0.858336547295622	"turquoise"
"928"	967770.31	924996.42	926655.47	618628.01	649779.34	634337.01	679688.65	565247.32	543990.8	583155.72	0.99546856560866	-0.951682350336093	-0.70087838795885	-0.183774109458565	-0.793158809060418	"turquoise"
"929"	672483.3	640715.25	616700.9	479782.27	530757.8	508616.41	537295.06	362583.18	382648.13	446926.86	0.936929046255349	-0.951717675805468	-0.889279533315109	0.125479796137363	-0.570453556609782	"turquoise"
"930"	190772.92	248202	201964.31	127788.74	97189.46	94277.68	152985.41	141549.02	153054.55	138483.1	0.778041130738236	-0.702972564645261	-0.255031971614641	-0.595172160828717	-0.913383725794905	"turquoise"
"931"	14559718.19	14254986.49	15175611.18	10697631.63	10575578.3	10126550.33	10610644.28	9242541.95	9732118.43	9835436.55	0.989572065395663	-0.938506904796567	-0.670870176831029	-0.213859912446169	-0.814258504409258	"turquoise"
"932"	32623720.39	28571852.36	33890086.29	25754022.17	24707844.78	28333170.07	23743245.06	21192443.05	20181231.48	22360349.71	0.884442323240696	-0.869341247839168	-0.780737212553788	0.095406519451343	-0.532529521769322	"turquoise"
"933"	2256246.52	1930529.5	2040588.06	1534419.81	1607264.34	1452745.55	1543330.84	1323127.02	1367969.65	1503527.56	0.96823806618797	-0.942727116085217	-0.692211552784118	-0.179806126239642	-0.775822702926551	"turquoise"
"934"	723324.61	702272.74	682719.73	334896.73	393495.46	325426.53	393159.15	306585.41	307336.85	339157.33	0.990031886236675	-0.936278783148493	-0.62584887170143	-0.285026369991765	-0.855665229267484	"turquoise"
"935"	525645.12	478027.66	519739.13	228417.99	297059.56	228623.99	256189.93	192929.75	207361.26	209892.34	0.986694687392928	-0.925195469137239	-0.650601494248594	-0.230080708156157	-0.819518706226294	"turquoise"
"936"	926579.34	842650.77	864353.6	413912.18	517102.49	416446.63	494458.61	368140.45	397372.74	412445.85	0.987644968570714	-0.930967784238214	-0.640795181425038	-0.259397144002351	-0.839195794470261	"turquoise"
"937"	3850463.47	3725847.69	3692881.33	2593553.3	2611782.96	2301403.28	2650747.8	2116854.79	2063031.82	2480819.9	0.99376653763858	-0.975792416322427	-0.714396571753721	-0.181736165207822	-0.796543610971836	"turquoise"
"938"	423460.67	415870.88	431479.9	277467.35	278126.74	253169.84	241822.14	188973.97	197277.63	227741.54	0.988626237472205	-0.955196253681011	-0.74322361739897	-0.0968963887876279	-0.73812747598852	"turquoise"
"939"	205405.89	208178.69	201852.63	134131.42	130586.13	131578.78	139584.54	117761.47	112217.9	129178.03	0.994741093210138	-0.960693639924515	-0.674383616315928	-0.226335559980745	-0.819731233500488	"turquoise"
"940"	1143125.14	1141377.12	1168610.8	776458.88	794355.37	733509.5	869687.54	581825.48	615051.35	682647.24	0.987825595745247	-0.968289610739263	-0.786996263926694	-0.0735481526150686	-0.73043080583552	"turquoise"
"941"	552835.42	562128.98	551350.34	422648.94	410190.58	369751.69	377973.89	350673.89	345478.81	340395.76	0.978659965949619	-0.916672354619583	-0.688484158904011	-0.142176178379046	-0.757527357469671	"turquoise"
"942"	3411105.95	3207652.76	3433774.36	1776278.85	1731553.85	1516232.43	1953915.69	1502651.49	1226819.01	1710746.63	0.988847694619416	-0.957413412997258	-0.652724404518006	-0.25831986415576	-0.835519648413296	"turquoise"
"943"	1001482.34	1066611.14	1033442.77	1237249.32	992058.41	882795.73	681967.48	444971.84	448937.88	594472.97	0.628958832164857	-0.665799502767741	-0.855082479853996	0.530245513353615	-0.104718336552063	"turquoise"
"944"	286661.11	234075.52	313998.13	143418.52	159554.56	146375.46	156590.84	209181	188058.74	183114.54	0.787752015456867	-0.685748286673749	-0.200610991864597	-0.629330362098251	-0.918113086505974	"turquoise"
"945"	739822.34	702842.98	637123.6	461643.81	501553.94	452270.59	459082.44	350920.4	367082.58	474807.16	0.970972864213548	-0.96985205649083	-0.739534977425393	-0.119464533560769	-0.74142572644153	"turquoise"
"946"	540802.71	553009.46	537623.07	359558.56	340224.31	326361.84	371062.43	270494.64	277589.42	319146.39	0.995553930407261	-0.970294476703618	-0.730304760676583	-0.155920418696274	-0.782850517352135	"turquoise"
"947"	662622.42	642432.6	624810.67	512709.37	528698.15	523600.04	498580.67	319544.24	359885.93	433243.43	0.911569267099801	-0.935449168216287	-0.923409125312272	0.222586224294323	-0.492936060221121	"turquoise"
"948"	93847.13	91949.51	103551.13	64151.02	69426.42	62706.95	72366.36	45681.29	50521.88	54459.65	0.968882048868958	-0.947583913401269	-0.808333140890547	-0.0117353860181572	-0.680832966944622	"turquoise"
"949"	409971.03	421206.89	409426.09	327347.37	337719.32	343121.75	314919.85	217437.55	223377.72	287859.55	0.912930103854385	-0.942317825390174	-0.91217251146928	0.211681964016887	-0.496879425390062	"turquoise"
"950"	371779.21	365504.35	356720.93	279385.14	296367.92	241974.1	256849.63	180538.79	189309.18	218991.37	0.952743431009418	-0.943560736023748	-0.851069450518493	0.0913403088355132	-0.602890218380794	"turquoise"
"951"	2094161.89	2205946.56	2138006.3	1405981.93	1538293.64	1323987.59	1373982.35	1201623.92	1148586.8	1375601.05	0.98843149291042	-0.95707461926481	-0.688130894713399	-0.183953981645844	-0.792250228348474	"turquoise"
"952"	327702.08	304691.99	303607.41	150334.71	157549.11	149955.15	163411.2	127772.53	131790.01	135063.69	0.990257298236199	-0.930624639718601	-0.63254219759611	-0.267461391049427	-0.842007925089962	"turquoise"
"953"	262337.14	249049.87	246397.1	133454.39	144966.43	138873.81	139733.35	121459.97	124299.27	130182.54	0.988070258991394	-0.928266382148096	-0.618581128879664	-0.280232521098166	-0.84756066147415	"turquoise"
"954"	74580	71670.38	71511.45	43440.42	45353.89	40997.21	46149.23	38613.69	42395.63	39822.19	0.985110962151446	-0.91663728395162	-0.613953312671186	-0.288962686255284	-0.856892537052549	"turquoise"
"955"	178741.7	181468.31	178521.49	123178.81	120086.86	103489.32	114993.04	81442.82	84823.31	88357.45	0.984903044367214	-0.946182218013718	-0.773589871870446	-0.0520474617317388	-0.711111594791292	"turquoise"
"956"	365036.1	349816.05	394825.01	337043.32	358447.87	349860.51	346561.09	227123.52	258140.83	246404.21	0.719484315681825	-0.726925135464553	-0.943327958851313	0.507606239771367	-0.190379389135972	"turquoise"
"957"	826244.57	853981.24	827244.08	648708.43	652451.81	582188.86	616607.4	483288.35	459641.2	618316.93	0.962929087314337	-0.985623555759672	-0.806928232188672	-0.0152014806069111	-0.673840930445186	"turquoise"
"958"	961924.12	994236.57	1013805.5	737110.23	808413.39	732470.31	710685.06	572662.29	597162.7	692687.98	0.96832534199912	-0.958915466793831	-0.803278096020597	0.00367937012831422	-0.666794227616963	"turquoise"
"959"	216649.51	219351.57	210468.35	147463.96	135936.55	128631.75	144623.54	144114.66	115053.88	134671.97	0.967011145936083	-0.917619721488133	-0.585833274557126	-0.300963698616019	-0.83867643860885	"turquoise"
"960"	39273959	37226861.26	39241890.61	21048112.05	22295967.19	20067546.1	25105966.59	17109635.26	17411206.03	21304435.05	0.993439671914105	-0.965667916997585	-0.687326909683004	-0.226694654319861	-0.825164841425902	"turquoise"
"961"	319090.78	317961.23	324291.83	238386.64	231295.21	239358.11	264049.78	214035.82	191789.06	241130.85	0.970436547941741	-0.981615242731314	-0.748629597609973	-0.12851119662335	-0.742457184842907	"turquoise"
"962"	6883139.78	6555001	6705758.01	3614887.64	3704930.03	3255308.33	4384096.04	2833427.46	2874547.29	3675473.82	0.990721975162809	-0.968219558863318	-0.684821124043535	-0.235393636517882	-0.829736843697301	"turquoise"
"963"	184309.43	196658.58	183219.35	161051.63	151100.84	141278.21	127699.04	120419.7	117399.1	124517.82	0.927749116974974	-0.893158096230766	-0.760724419096152	0.0396166363231161	-0.607965631500282	"turquoise"
"964"	160518.66	145459.04	126855.94	71493.77	78101.29	69854.64	84708.54	75604.9	76897.33	61940.63	0.942054999055481	-0.852316582846423	-0.532301336558062	-0.344427049025797	-0.854480955928599	"turquoise"
"965"	505508.72	462528.9	494460.1	334400.32	382470.27	330588.85	405790.72	285933.56	310981.7	329163.25	0.963370513986025	-0.942947420437031	-0.760231977392316	-0.10115121129871	-0.734899312391327	"turquoise"
"966"	398181.91	392857.82	400309.55	256975.96	277737.3	252762.63	269482.73	207931.08	197970.44	252748.59	0.994508329550342	-0.981178925416922	-0.749721220752807	-0.123421477586884	-0.758970060825046	"turquoise"
"967"	5275024.71	4296178.44	4531890.03	1515130.51	1774679.1	1554611.23	2233990.05	1533808.35	1454567.65	1657138.01	0.972499455513701	-0.915674656500591	-0.583405375396299	-0.335675564999604	-0.871223187330629	"turquoise"
"968"	274671.92	263373.38	267131.68	146916.88	178551.99	150308.43	173303.29	126850.33	127854.06	142839.77	0.994005763803076	-0.9521674352064	-0.706399152312161	-0.17628871891893	-0.792658911580178	"turquoise"
"969"	15971655.28	17473045.04	14884605.98	10211999.49	9273844.69	9980749.94	10788563.15	8249615.01	7270242.12	9653970.06	0.972875528192225	-0.959174906127388	-0.70334159207128	-0.169034364435014	-0.768456953992002	"turquoise"
"970"	14817595.58	15463141.85	14937130.23	10967672.88	10180684.51	9606340.21	10341500.76	8332577.09	8083122.02	9504413.88	0.989519382980897	-0.968710476866986	-0.739478371069209	-0.12347151611011	-0.756455343927708	"turquoise"
"971"	11482017.51	10774093.2	12238877.29	5211316.1	5180453.55	5341166.45	6329747.88	4394644.04	4244323.97	5500314.9	0.984238943787078	-0.947377627123733	-0.63629322975465	-0.279373984450183	-0.847265015210506	"turquoise"
"972"	9616458.73	9661460.66	9888288.98	6639410.95	7379744.1	6081765.75	6797034.67	4758927.96	5006548.84	6006261.53	0.981767233427878	-0.969868780535753	-0.798506029615007	-0.0360455772872185	-0.7033907143238	"turquoise"
"973"	3592617.74	3545886.32	3593417.28	2383175.44	2485339.15	2391533.49	2572969.88	2002476.79	1959328.23	2332268.95	0.997257966371951	-0.979068033111368	-0.742145957288771	-0.142429405580125	-0.772923013628434	"turquoise"
"974"	72594.5	64106.16	68445.96	24405.63	27684.49	24753.33	29200.22	24267.99	21412.4	26031.15	0.980609084670684	-0.922214490318896	-0.580402355891226	-0.334874659138404	-0.874637590805046	"turquoise"
"975"	205407.65	198994.46	198706.67	165882.69	165338.36	161452.52	160768.06	131559.15	119250.88	143951.62	0.948139231253994	-0.957998622685786	-0.874273338011062	0.124522203211657	-0.567550625489751	"turquoise"
"976"	56249.35	57056.86	47250.63	33470.87	28253.53	27372.1	31361.35	25748.46	26262.59	33243.41	0.955654856083756	-0.93284778725961	-0.599044609824412	-0.305536925488032	-0.844962247881864	"turquoise"
"977"	1842929.43	1949618.4	1852234.1	1367766.42	1495318.05	1249201.21	1319509.12	1095641.14	1114182.47	1185356.62	0.977552209768923	-0.939426260785402	-0.754772742619392	-0.0631496385093673	-0.714176289509863	"turquoise"
"978"	9554605.83	9521267.87	9315244.4	5702616.02	5686980.28	6099239.24	6163060.8	4025742.72	3949313.42	5333387.97	0.988646310466675	-0.980757270437355	-0.779556162263433	-0.0787879767132633	-0.72568014203466	"turquoise"
"979"	1636626.71	1626136.87	1501509.14	1199143.23	1255608.62	1128450.32	1120200.11	1037826.93	965730.44	1114162.15	0.97561557771192	-0.948654377504275	-0.721132924938951	-0.111299210909935	-0.732617250668554	"turquoise"
"980"	52956136.23	54422175.95	56687240.46	42311861.85	41539951.41	41371387.63	43098141.8	37229171.95	36171234.24	37535711.06	0.983666548483568	-0.943117172923726	-0.742400162930377	-0.0983982756682179	-0.734964910567056	"turquoise"
"981"	7951021.61	8075858.52	7881369.48	5902101.92	6231533.73	5348355.78	5722609.66	3951438.6	4228015.43	4953842.18	0.969028572223226	-0.963178995339618	-0.843130046941733	0.0484922632071501	-0.642114724624137	"turquoise"
"982"	6411686.51	6421997.57	6671924.79	4694073.59	4718662.25	4869802.34	5086599.85	3929506.14	4048370.93	4419095.09	0.986835423043028	-0.967198666005969	-0.774413194940039	-0.0842854798564014	-0.731892053024541	"turquoise"
"983"	14075.37	15818.97	12022.65	10022.95	15047.13	11109.47	12161.42	7897.86	6351.04	7792.78	0.730635729839741	-0.73281305704052	-0.839834186045394	0.361554109887235	-0.278119206771492	"turquoise"
"984"	211661.47	218452.35	194446.24	105610.5	103304.37	88005.26	115253.87	86339.12	101135.9	85786.16	0.97291629300762	-0.900525908550828	-0.592727067043925	-0.305895393887624	-0.860591493823198	"turquoise"
"985"	68796.23	63664.49	70726.82	30858.66	30521.53	29883.29	35810.43	21298.26	20954.12	24876.2	0.993968667550687	-0.950922205180634	-0.695099754185314	-0.193403587063635	-0.800680529881208	"turquoise"
"986"	4064297.23	3981236.57	3925195.96	2852235.23	2939541.3	2929159.3	2991240.83	2539757.41	2568279.67	2716930.34	0.997258257944575	-0.958778426365764	-0.720127582419261	-0.158083896100652	-0.780488618362628	"turquoise"
"987"	200906.81	194745.14	166271.47	133095.34	141542.79	144403.35	130836.95	110371.05	114443.05	100916.56	0.925144085647928	-0.858330319399658	-0.738916966740718	0.0042459268101913	-0.62393780918864	"turquoise"
"988"	1542063.25	1518669.13	1541370.36	1067945.49	1093363.81	1048536.85	1119544.64	1006114.24	1034257.58	1040827.17	0.989545904405956	-0.929806609575717	-0.618484917299054	-0.291916021576024	-0.860358219567647	"turquoise"
"989"	214544.87	195906.82	208837.56	143365.19	155551.58	146291.26	160027.88	106075.11	119000.42	130196.1	0.97214660492424	-0.960394765781435	-0.826375920085969	-0.000228949294124987	-0.674126764763227	"turquoise"
"990"	156555.61	162620.07	181569.36	96426.81	116343.59	88319.02	112821.29	80751.58	74876.03	102791.6	0.967454164052562	-0.954739186268465	-0.703619101290762	-0.167824775565627	-0.774488971203336	"turquoise"
"991"	1296090.47	1209385.43	1354344.7	681333.36	542282	579535.75	798457.81	789289.88	580659.8	753083.91	0.916684799403009	-0.869308669445632	-0.452908380002782	-0.466116038214381	-0.908009406485806	"turquoise"
"992"	9232840.36	8951221.92	9278806.38	5420404.38	5787313.45	5049669.74	6051673.71	4556537.26	4644347.52	5219106.83	0.995949946626633	-0.957674507905003	-0.681848724775596	-0.224055948809071	-0.825241501787398	"turquoise"
"993"	12259743.8	11845872.4	12024744.63	7516696.25	7698773.57	7239463.98	8226768.24	6089483.76	6436977.78	6987268.87	0.997994823368313	-0.961394076018115	-0.708004519849724	-0.189236773801954	-0.804883614783866	"turquoise"
"994"	12941397.31	12621117.11	12855160.42	7983416.99	8323336.66	7471113.69	8708950.8	6799511.3	7043006.58	7702366.23	0.9961920913868	-0.956553524274848	-0.675131271804165	-0.23415892664656	-0.831917237998114	"turquoise"
